query,unformatted,cripple,nn_seed,inc_centroids,components,length_norm,alg,kernel,gamma,alpha,multilabel,c,merge,sensitivity,precision,max_in_cluster
rfam75id-rename,False,18,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.05,True,0.6229038854805726,0.728315579017986,0.6249488752556237
rfam75id-rename,False,11,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.1,False,0.6426380368098159,0.712666784861208,0.9080777096114518
rfam75id-rename,False,9,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.0,False,0.9381390593047033,0.953537844254367,0.5383435582822086
rfam75id-rename,False,9,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.1,False,0.7574642126789366,0.77706639889895,0.9066462167689162
rfam75id-rename,False,8,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.1,True,0.7786298568507158,0.8376436211092034,0.7679959100204499
rfam75id-rename,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.0,True,0.6451942740286298,0.8333081913900304,0.6149284253578734
rfam75id-rename,False,4,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.1,True,0.8984662576687116,0.9084213477795642,0.9192229038854804
rfam75id-rename,False,2,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.05,True,0.9680981595092024,0.9751536467795251,0.8599182004089979
rfam75id-rename,False,4,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.1,True,0.9279141104294478,0.9341555698958093,0.8083844580777096
rfam75id-rename,False,4,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.0,True,0.9522494887525561,0.9553450890171357,0.692842535787321
rfam75id-rename,False,2,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.1,True,0.9720858895705522,0.9721042343408159,0.8520449897750509
rfam75id-rename,False,4,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.0,True,0.9595092024539877,0.9608339330110983,0.657157464212679
